Image_ID,Degradation,Layer,mean,std,min,max,l1,l2,energy,numel
H054,Haze,refinement,-0.00328101241029799,0.04101509228348732,-0.4593464136123657,0.2766213417053223,318322.65625,163.9459526509422,26878.275390625,15876096
H054,Haze,AFLB1_output,0.0001018703187583014,0.03260226920247078,-0.5296090245246887,0.5921220183372498,17186.669921875,32.47594512433395,1054.68701171875,992256
H054,Haze,AFLB2_output,0.001728708040900528,0.03547194972634315,-0.9901378154754639,1.350315928459167,32916.01171875,50.02960305299878,2502.961181640625,1984512
H054,Haze,AFLB3_output,-0.0003899446746800095,0.01485420670360327,-0.3007509112358093,0.1012912169098854,20267.49609375,29.6033542279075,876.3585815429688,3969024
H055,Haze,encoder_level1,-0.001926895347423851,0.06465974450111389,-0.34217169880867,0.301852285861969,429523.21875,209.0628363225994,43707.26953125,10444800
H055,Haze,encoder_level2,-3.864362952299416e-05,0.0972512811422348,-0.8130285739898682,0.7623770833015442,362618.78125,222.2441998680731,49392.484375,5222400
H055,Haze,encoder_level3,-0.01326846983283758,0.4296065270900726,-2.800229549407959,2.787083625793457,866228.875,694.5411254922202,482387.375,2611200
H055,Haze,latent,0.02879336476325989,3.097863435745239,-16.60621070861816,36.73005294799805,2987321.5,3539.860025481234,12530609.0,1305600
H055,Haze,decoder_level3,0.02148696593940258,0.8819615840911865,-6.334776878356934,9.890907287597656,1673678.375,1425.602854935413,2032343.5,2611200
H055,Haze,decoder_level2,0.0006164478836581111,0.1840073317289352,-1.397107005119324,1.623065710067749,673704.5,420.5064097311716,176825.640625,5222400
H055,Haze,decoder_level1,-0.002483430784195662,0.06946203857660294,-0.5754077434539795,0.5861564874649048,714305.125,317.680079344771,100920.6328125,20889600
H055,Haze,refinement,-0.002849535085260868,0.03584703430533409,-0.481120228767395,0.3952270746231079,372769.0625,164.3562132800278,27012.96484375,20889600
H055,Haze,AFLB1_output,-9.405005403095856e-05,0.03555579856038094,-0.6077291965484619,0.611409068107605,24451.28125,40.62721448291311,1650.570556640625,1305600
H055,Haze,AFLB2_output,0.001855968963354826,0.03753331303596497,-0.826632559299469,1.345612645149231,43521.203125,60.72497193739059,3687.522216796875,2611200
H055,Haze,AFLB3_output,-0.0005036935908719897,0.01592343300580978,-0.3665416240692139,0.1188260316848755,26522.283203125,36.40733971008628,1325.494384765625,5222400
H056,Haze,encoder_level1,0.001683434005826712,0.06178492307662964,-0.4285566508769989,0.3515876531600952,684945.75,267.997026569326,71822.40625,18800640
H056,Haze,encoder_level2,-0.000977719551883638,0.1030363366007805,-0.971306324005127,0.8655193448066711,683550.625,315.9230276111572,99807.359375,9400320
H056,Haze,encoder_level3,0.01170457992702723,0.450240820646286,-3.40448522567749,4.00446605682373,1654425.5,976.4452109565595,953445.25,4700160
H056,Haze,latent,0.04666537046432495,3.285320043563843,-19.04737663269043,35.34721755981445,5931976.5,5036.89408266642,25370302.0,2350080
H056,Haze,decoder_level3,0.0294750165194273,0.8638038635253906,-7.221848487854004,10.2033805847168,3076472.25,1873.803885149137,3511141.0,4700160
H056,Haze,decoder_level2,0.001133187906816602,0.1827607750892639,-1.582144618034363,1.431696891784668,1223358.125,560.354240637117,313996.875,9400320
H056,Haze,decoder_level1,-0.002181804273277521,0.07764209806919098,-0.5762128829956055,0.6038331985473633,1348086.375,476.2883514741884,226850.59375,37601280
H056,Haze,refinement,-0.002700354903936386,0.04749774932861328,-0.6854811310768127,0.3824695944786072,780728.625,291.7259790882533,85104.046875,37601280
H056,Haze,AFLB1_output,1.6830897948239e-05,0.04109065607190132,-0.7498856782913208,0.6744682788848877,50795.52734375,62.99186339135893,3967.974853515625,2350080
H056,Haze,AFLB2_output,0.001278676325455308,0.04238732904195786,-1.145580410957336,1.784790873527527,82005.671875,91.93691578672302,8452.396484375,4700160
H056,Haze,AFLB3_output,-0.0003465504851192236,0.0162248108536005,-0.4150876402854919,0.1254240572452545,47027.3828125,49.75652389307231,2475.711669921875,9400320
H057,Haze,encoder_level1,0.001516803633421659,0.06591583788394928,-0.4296385049819946,0.3135822117328644,661058.9375,285.8847970555622,81730.1171875,18800640
H057,Haze,encoder_level2,0.004301807377487421,0.1025248840451241,-1.113418340682983,0.9253199696540833,714378.125,314.6172525863768,98984.015625,9400320
H057,Haze,encoder_level3,-0.03235933184623718,0.4477749168872833,-3.220129013061523,4.461588382720947,1646161.0,973.3010197261688,947314.875,4700160
H057,Haze,latent,0.06698798388242722,3.233881235122681,-24.06365585327148,26.60114288330078,5960173.0,4958.593953934926,24587654.0,2350080
H057,Haze,decoder_level3,0.02214798517525196,0.9128882884979248,-6.399160861968994,7.558335304260254,3342995.5,1979.710648049356,3919254.25,4700160
H057,Haze,decoder_level2,0.004246268887072802,0.1824846267700195,-1.340750455856323,1.728508353233337,1188958.625,559.6482433189619,313206.15625,9400320
H057,Haze,decoder_level1,-0.0007696701213717461,0.07916410267353058,-0.5880197286605835,0.6088494062423706,1343581.625,485.4562769961884,235667.796875,37601280
H057,Haze,refinement,-0.003627486526966095,0.04521369934082031,-0.5575563311576843,0.5935001373291016,808072.4375,278.1407298922616,77362.265625,37601280
