Image_ID,Degradation,AFLB,fft_energy,low_energy,high_energy,low_pct,high_pct
R055,Rain,AFLB2,11.83220958709717,0,11.83220958709717,0,100
R055,Rain,AFLB3,2.075429201126099,0,2.075429201126099,0,100
R056,Rain,AFLB1,3.251270294189453,0,3.251270294189453,0,100
R056,Rain,AFLB2,5.55147647857666,0,5.55147647857666,0,100
R056,Rain,AFLB3,1.232148766517639,0,1.232148766517639,0,100
R057,Rain,AFLB1,8.531506538391113,0,8.531506538391113,0,100
R057,Rain,AFLB2,7.917815685272217,0,7.917815685272217,0,100
R057,Rain,AFLB3,1.28485119342804,0,1.28485119342804,0,100
R058,Rain,AFLB1,9.508987426757812,0,9.508987426757812,0,100
R058,Rain,AFLB2,8.171721458435059,0,8.171721458435059,0,100
R058,Rain,AFLB3,1.260481834411621,0,1.260481834411621,0,100
R059,Rain,AFLB1,6.64678955078125,0,6.64678955078125,0,100
R059,Rain,AFLB2,7.048007011413574,0,7.048007011413574,0,100
R059,Rain,AFLB3,1.231780529022217,0,1.231780529022217,0,100
R060,Rain,AFLB1,0.7662023305892944,0,0.7662023305892944,0,100
R060,Rain,AFLB2,2.694191932678223,0,2.694191932678223,0,100
R060,Rain,AFLB3,0.6919183731079102,0,0.6919183731079102,0,100
R061,Rain,AFLB1,13.12303829193115,0,13.12303829193115,0,100
R061,Rain,AFLB2,15.24577140808105,0,15.24577140808105,0,100
R061,Rain,AFLB3,2.797680139541626,0,2.797680139541626,0,100
R062,Rain,AFLB1,6.217588424682617,0,6.217588424682617,0,100
R062,Rain,AFLB2,6.633492469787598,0,6.633492469787598,0,100
R062,Rain,AFLB3,1.17175030708313,0,1.17175030708313,0,100
R063,Rain,AFLB1,6.61231803894043,0,6.61231803894043,0,100
R063,Rain,AFLB2,9.016860008239746,0,9.016860008239746,0,100
R063,Rain,AFLB3,1.814950823783875,0,1.814950823783875,0,100
R064,Rain,AFLB1,6.147798538208008,0,6.147798538208008,0,100
R064,Rain,AFLB2,12.03572082519531,0,12.03572082519531,0,100
R064,Rain,AFLB3,2.684348344802856,0,2.684348344802856,0,100
R065,Rain,AFLB1,8.455307960510254,0,8.455307960510254,0,100
R065,Rain,AFLB2,10.43975448608398,0,10.43975448608398,0,100
R065,Rain,AFLB3,1.99093222618103,0,1.99093222618103,0,100
R066,Rain,AFLB1,5.244291305541992,0,5.244291305541992,0,100
R066,Rain,AFLB2,8.970516204833984,0,8.970516204833984,0,100
R066,Rain,AFLB3,1.957253098487854,0,1.957253098487854,0,100
R067,Rain,AFLB1,8.217107772827148,0,8.217107772827148,0,100
R067,Rain,AFLB2,12.26034641265869,0,12.26034641265869,0,100
R067,Rain,AFLB3,2.526187896728516,0,2.526187896728516,0,100
R068,Rain,AFLB1,13.7352237701416,0,13.7352237701416,0,100
R068,Rain,AFLB2,11.15094184875488,0,11.15094184875488,0,100
R068,Rain,AFLB3,1.669540882110596,0,1.669540882110596,0,100
R069,Rain,AFLB1,6.703652381896973,0,6.703652381896973,0,100
R069,Rain,AFLB2,8.765142440795898,0,8.765142440795898,0,100
R069,Rain,AFLB3,1.717945575714111,0,1.717945575714111,0,100
R070,Rain,AFLB1,12.99022102355957,0,12.99022102355957,0,100
R070,Rain,AFLB2,17.55094337463379,0,17.55094337463379,0,100
R070,Rain,AFLB3,3.423919439315796,0,3.423919439315796,0,100
R071,Rain,AFLB1,11.13708019256592,0,11.13708019256592,0,100
R071,Rain,AFLB2,12.07489109039307,0,12.07489109039307,0,100
R071,Rain,AFLB3,2.13481616973877,0,2.13481616973877,0,100
R072,Rain,AFLB1,6.672865867614746,0,6.672865867614746,0,100
R072,Rain,AFLB2,4.786783695220947,0,4.786783695220947,0,100
R072,Rain,AFLB3,0.6322184801101685,0,0.6322184801101685,0,100
R073,Rain,AFLB1,4.743171215057373,0,4.743171215057373,0,100
R073,Rain,AFLB2,6.859274387359619,0,6.859274387359619,0,100
R073,Rain,AFLB3,1.429603457450867,0,1.429603457450867,0,100
R074,Rain,AFLB1,3.893310546875,0,3.893310546875,0,100
R074,Rain,AFLB2,9.702435493469238,0,9.702435493469238,0,100
R074,Rain,AFLB3,2.354784965515137,0,2.354784965515137,0,100
R075,Rain,AFLB1,6.815949440002441,0,6.815949440002441,0,100
R075,Rain,AFLB2,9.15514850616455,0,9.15514850616455,0,100
R075,Rain,AFLB3,1.844653487205505,0,1.844653487205505,0,100
R076,Rain,AFLB1,12.28865909576416,0,12.28865909576416,0,100
R076,Rain,AFLB2,9.897211074829102,0,9.897211074829102,0,100
R076,Rain,AFLB3,1.474012017250061,0,1.474012017250061,0,100
R077,Rain,AFLB1,6.548734188079834,0,6.548734188079834,0,100
R077,Rain,AFLB2,6.64243221282959,0,6.64243221282959,0,100
R077,Rain,AFLB3,1.177859544754028,0,1.177859544754028,0,100
R078,Rain,AFLB1,9.308505058288574,0,9.308505058288574,0,100
R078,Rain,AFLB2,14.82250213623047,0,14.82250213623047,0,100
R078,Rain,AFLB3,3.07642388343811,0,3.07642388343811,0,100
R079,Rain,AFLB1,10.78989028930664,0,10.78989028930664,0,100
R079,Rain,AFLB2,15.31061363220215,0,15.31061363220215,0,100
R079,Rain,AFLB3,3.027755975723267,0,3.027755975723267,0,100
R080,Rain,AFLB1,7.399323463439941,0,7.399323463439941,0,100
R080,Rain,AFLB2,6.021973609924316,0,6.021973609924316,0,100
R080,Rain,AFLB3,0.8958317041397095,0,0.8958317041397095,0,100
R081,Rain,AFLB1,7.813231468200684,0,7.813231468200684,0,100
R081,Rain,AFLB2,9.044883728027344,0,9.044883728027344,0,100
R081,Rain,AFLB3,1.62616503238678,0,1.62616503238678,0,100
R082,Rain,AFLB1,10.22876739501953,0,10.22876739501953,0,100
R082,Rain,AFLB2,10.19261074066162,0,10.19261074066162,0,100
R082,Rain,AFLB3,1.70103120803833,0,1.70103120803833,0,100
R083,Rain,AFLB1,13.66183948516846,0,13.66183948516846,0,100
R083,Rain,AFLB2,13.56107521057129,0,13.56107521057129,0,100
R083,Rain,AFLB3,2.282123327255249,0,2.282123327255249,0,100
R084,Rain,AFLB1,5.095582962036133,0,5.095582962036133,0,100
R084,Rain,AFLB2,6.73008918762207,0,6.73008918762207,0,100
R084,Rain,AFLB3,1.347667336463928,0,1.347667336463928,0,100
R085,Rain,AFLB1,4.949865818023682,0,4.949865818023682,0,100
R085,Rain,AFLB2,6.884125709533691,0,6.884125709533691,0,100
R085,Rain,AFLB3,1.413351774215698,0,1.413351774215698,0,100
R086,Rain,AFLB1,5.601981163024902,0,5.601981163024902,0,100
R086,Rain,AFLB2,7.085766792297363,0,7.085766792297363,0,100
R086,Rain,AFLB3,1.369871139526367,0,1.369871139526367,0,100
R087,Rain,AFLB1,5.399900913238525,0,5.399900913238525,0,100
R087,Rain,AFLB2,6.1380615234375,0,6.1380615234375,0,100
R087,Rain,AFLB3,1.141465663909912,0,1.141465663909912,0,100
R088,Rain,AFLB1,17.72775077819824,0,17.72775077819824,0,100
R088,Rain,AFLB2,15.80365657806396,0,15.80365657806396,0,100
R088,Rain,AFLB3,2.435516595840454,0,2.435516595840454,0,100
R089,Rain,AFLB1,11.77423095703125,0,11.77423095703125,0,100
R089,Rain,AFLB2,12.23039054870605,0,12.23039054870605,0,100
R089,Rain,AFLB3,2.061429738998413,0,2.061429738998413,0,100
R090,Rain,AFLB1,11.62672519683838,0,11.62672519683838,0,100
R090,Rain,AFLB2,10.96719455718994,0,10.96719455718994,0,100
R090,Rain,AFLB3,1.768872857093811,0,1.768872857093811,0,100
R091,Rain,AFLB1,2.633945465087891,0,2.633945465087891,0,100
R091,Rain,AFLB2,4.753430366516113,0,4.753430366516113,0,100
R091,Rain,AFLB3,1.050796031951904,0,1.050796031951904,0,100
R092,Rain,AFLB1,4.263197422027588,0,4.263197422027588,0,100
R092,Rain,AFLB2,6.331075668334961,0,6.331075668334961,0,100
R092,Rain,AFLB3,1.313257217407227,0,1.313257217407227,0,100
R093,Rain,AFLB1,3.791052341461182,0,3.791052341461182,0,100
R093,Rain,AFLB2,5.035679340362549,0,5.035679340362549,0,100
R093,Rain,AFLB3,1.017489671707153,0,1.017489671707153,0,100
R094,Rain,AFLB1,5.27114200592041,0,5.27114200592041,0,100
R094,Rain,AFLB2,5.296041488647461,0,5.296041488647461,0,100
R094,Rain,AFLB3,0.9386200308799744,0,0.9386200308799744,0,100
R095,Rain,AFLB1,9.853028297424316,0,9.853028297424316,0,100
R095,Rain,AFLB2,9.435749053955078,0,9.435749053955078,0,100
R095,Rain,AFLB3,1.5971999168396,0,1.5971999168396,0,100
R096,Rain,AFLB1,3.078415870666504,0,3.078415870666504,0,100
R096,Rain,AFLB2,2.986422061920166,0,2.986422061920166,0,100
R096,Rain,AFLB3,0.5190433859825134,0,0.5190433859825134,0,100
R097,Rain,AFLB1,4.450728893280029,0,4.450728893280029,0,100
R097,Rain,AFLB2,4.866992950439453,0,4.866992950439453,0,100
R097,Rain,AFLB3,0.9052078127861023,0,0.9052078127861023,0,100
R098,Rain,AFLB1,7.820676803588867,0,7.820676803588867,0,100
R098,Rain,AFLB2,11.10362529754639,0,11.10362529754639,0,100
R098,Rain,AFLB3,2.268363952636719,0,2.268363952636719,0,100
R099,Rain,AFLB1,11.14025497436523,0,11.14025497436523,0,100
R099,Rain,AFLB2,10.91532611846924,0,10.91532611846924,0,100
R099,Rain,AFLB3,1.896450042724609,0,1.896450042724609,0,100
R100,Rain,AFLB1,7.454141616821289,0,7.454141616821289,0,100
R100,Rain,AFLB2,9.114075660705566,0,9.114075660705566,0,100
R100,Rain,AFLB3,1.682326555252075,0,1.682326555252075,0,100
H001,Haze,AFLB1,8.686530113220215,0,8.686530113220215,0,100
H001,Haze,AFLB2,12.54292488098145,0,12.54292488098145,0,100
H001,Haze,AFLB3,2.505168199539185,0,2.505168199539185,0,100
H002,Haze,AFLB1,5.639510154724121,0,5.639510154724121,0,100
H002,Haze,AFLB2,8.708456993103027,0,8.708456993103027,0,100
H002,Haze,AFLB3,1.780377507209778,0,1.780377507209778,0,100
H003,Haze,AFLB1,5.864416599273682,0,5.864416599273682,0,100
H003,Haze,AFLB2,10.79067420959473,0,10.79067420959473,0,100
H003,Haze,AFLB3,2.342872142791748,0,2.342872142791748,0,100
H004,Haze,AFLB1,11.66787624359131,0,11.66787624359131,0,100
H004,Haze,AFLB2,17.31087684631348,0,17.31087684631348,0,100
H004,Haze,AFLB3,3.503288269042969,0,3.503288269042969,0,100
H005,Haze,AFLB1,7.731260299682617,0,7.731260299682617,0,100
H005,Haze,AFLB2,11.48136329650879,0,11.48136329650879,0,100
H005,Haze,AFLB3,2.338404655456543,0,2.338404655456543,0,100
H006,Haze,AFLB1,8.063499450683594,0,8.063499450683594,0,100
H006,Haze,AFLB2,10.75008487701416,0,10.75008487701416,0,100
H006,Haze,AFLB3,2.064236640930176,0,2.064236640930176,0,100
H007,Haze,AFLB1,8.95185375213623,0,8.95185375213623,0,100
H007,Haze,AFLB2,10.80502414703369,0,10.80502414703369,0,100
H007,Haze,AFLB3,1.989641785621643,0,1.989641785621643,0,100
H008,Haze,AFLB1,8.714287757873535,0,8.714287757873535,0,100
H008,Haze,AFLB2,11.68667793273926,0,11.68667793273926,0,100
H008,Haze,AFLB3,2.252013921737671,0,2.252013921737671,0,100
H009,Haze,AFLB1,8.559120178222656,0,8.559120178222656,0,100
H009,Haze,AFLB2,10.79557991027832,0,10.79557991027832,0,100
H009,Haze,AFLB3,2.019707918167114,0,2.019707918167114,0,100
H010,Haze,AFLB1,8.040755271911621,0,8.040755271911621,0,100
H010,Haze,AFLB2,10.91357803344727,0,10.91357803344727,0,100
H010,Haze,AFLB3,2.112455606460571,0,2.112455606460571,0,100
H011,Haze,AFLB1,6.853226184844971,0,6.853226184844971,0,100
H011,Haze,AFLB2,10.38002395629883,0,10.38002395629883,0,100
H011,Haze,AFLB3,2.114910364151001,0,2.114910364151001,0,100
H012,Haze,AFLB1,8.174823760986328,0,8.174823760986328,0,100
H012,Haze,AFLB2,11.26643562316895,0,11.26643562316895,0,100
H012,Haze,AFLB3,2.198114395141602,0,2.198114395141602,0,100
H013,Haze,AFLB1,9.177970886230469,0,9.177970886230469,0,100
H013,Haze,AFLB2,13.73204803466797,0,13.73204803466797,0,100
H013,Haze,AFLB3,2.77387809753418,0,2.77387809753418,0,100
H014,Haze,AFLB1,7.598056793212891,0,7.598056793212891,0,100
H014,Haze,AFLB2,10.49337005615234,0,10.49337005615234,0,100
H014,Haze,AFLB3,2.040625333786011,0,2.040625333786011,0,100
H015,Haze,AFLB1,10.45667457580566,0,10.45667457580566,0,100
H015,Haze,AFLB2,13.61947441101074,0,13.61947441101074,0,100
H015,Haze,AFLB3,2.589203834533691,0,2.589203834533691,0,100
H016,Haze,AFLB1,9.802101135253906,0,9.802101135253906,0,100
H016,Haze,AFLB2,13.08305931091309,0,13.08305931091309,0,100
H016,Haze,AFLB3,2.510586023330688,0,2.510586023330688,0,100
H017,Haze,AFLB1,8.96083927154541,0,8.96083927154541,0,100
H017,Haze,AFLB2,9.850044250488281,0,9.850044250488281,0,100
H017,Haze,AFLB3,1.722556233406067,0,1.722556233406067,0,100
H018,Haze,AFLB1,5.919381618499756,0,5.919381618499756,0,100
H018,Haze,AFLB2,8.161186218261719,0,8.161186218261719,0,100
H018,Haze,AFLB3,1.588688373565674,0,1.588688373565674,0,100
H019,Haze,AFLB1,7.407715797424316,0,7.407715797424316,0,100
H019,Haze,AFLB2,10.55809879302979,0,10.55809879302979,0,100
H019,Haze,AFLB3,2.088956832885742,0,2.088956832885742,0,100
H020,Haze,AFLB1,7.330495834350586,0,7.330495834350586,0,100
H020,Haze,AFLB2,10.77239322662354,0,10.77239322662354,0,100
H020,Haze,AFLB3,2.165429353713989,0,2.165429353713989,0,100
H021,Haze,AFLB1,7.242501258850098,0,7.242501258850098,0,100
H021,Haze,AFLB2,10.9376392364502,0,10.9376392364502,0,100
H021,Haze,AFLB3,2.210661172866821,0,2.210661172866821,0,100
H022,Haze,AFLB1,7.611873626708984,0,7.611873626708984,0,100
H022,Haze,AFLB2,10.11148834228516,0,10.11148834228516,0,100
H022,Haze,AFLB3,1.962447643280029,0,1.962447643280029,0,100
H023,Haze,AFLB1,6.824606895446777,0,6.824606895446777,0,100
H023,Haze,AFLB2,9.81399154663086,0,9.81399154663086,0,100
H023,Haze,AFLB3,1.972310066223145,0,1.972310066223145,0,100
H024,Haze,AFLB1,6.756919860839844,0,6.756919860839844,0,100
H024,Haze,AFLB2,10.13766670227051,0,10.13766670227051,0,100
H024,Haze,AFLB3,2.050043106079102,0,2.050043106079102,0,100
H025,Haze,AFLB1,10.03366947174072,0,10.03366947174072,0,100
H025,Haze,AFLB2,13.88619709014893,0,13.88619709014893,0,100
H025,Haze,AFLB3,2.705021142959595,0,2.705021142959595,0,100
H026,Haze,AFLB1,8.506189346313477,0,8.506189346313477,0,100
H026,Haze,AFLB2,11.77805423736572,0,11.77805423736572,0,100
H026,Haze,AFLB3,2.322290897369385,0,2.322290897369385,0,100
H027,Haze,AFLB1,9.169243812561035,0,9.169243812561035,0,100
H027,Haze,AFLB2,11.96652507781982,0,11.96652507781982,0,100
H027,Haze,AFLB3,2.287973642349243,0,2.287973642349243,0,100
H028,Haze,AFLB1,9.002274513244629,0,9.002274513244629,0,100
H028,Haze,AFLB2,12.17012119293213,0,12.17012119293213,0,100
H028,Haze,AFLB3,2.357016324996948,0,2.357016324996948,0,100
H029,Haze,AFLB1,11.44784736633301,0,11.44784736633301,0,100
H029,Haze,AFLB2,16.03138160705566,0,16.03138160705566,0,100
H029,Haze,AFLB3,3.13585376739502,0,3.13585376739502,0,100
H030,Haze,AFLB1,7.474255084991455,0,7.474255084991455,0,100
H030,Haze,AFLB2,10.53214836120605,0,10.53214836120605,0,100
H030,Haze,AFLB3,2.066623449325562,0,2.066623449325562,0,100
H031,Haze,AFLB1,8.415685653686523,0,8.415685653686523,0,100
H031,Haze,AFLB2,11.88872528076172,0,11.88872528076172,0,100
H031,Haze,AFLB3,2.345795631408691,0,2.345795631408691,0,100
H032,Haze,AFLB1,9.02569580078125,0,9.02569580078125,0,100
H032,Haze,AFLB2,13.34667205810547,0,13.34667205810547,0,100
H032,Haze,AFLB3,2.677727699279785,0,2.677727699279785,0,100
H033,Haze,AFLB1,7.540247440338135,0,7.540247440338135,0,100
H033,Haze,AFLB2,10.58332443237305,0,10.58332443237305,0,100
H033,Haze,AFLB3,2.078474760055542,0,2.078474760055542,0,100
H034,Haze,AFLB1,7.28099536895752,0,7.28099536895752,0,100
H034,Haze,AFLB2,10.09230041503906,0,10.09230041503906,0,100
H034,Haze,AFLB3,1.974650859832764,0,1.974650859832764,0,100
H035,Haze,AFLB1,9.189544677734375,0,9.189544677734375,0,100
H035,Haze,AFLB2,12.76294708251953,0,12.76294708251953,0,100
H035,Haze,AFLB3,2.494849681854248,0,2.494849681854248,0,100
H036,Haze,AFLB1,7.404958248138428,0,7.404958248138428,0,100
H036,Haze,AFLB2,10.13771820068359,0,10.13771820068359,0,100
H036,Haze,AFLB3,1.97325873374939,0,1.97325873374939,0,100
H037,Haze,AFLB1,8.139972686767578,0,8.139972686767578,0,100
H037,Haze,AFLB2,10.95810127258301,0,10.95810127258301,0,100
H037,Haze,AFLB3,2.117957592010498,0,2.117957592010498,0,100
H038,Haze,AFLB1,6.464515209197998,0,6.464515209197998,0,100
H038,Haze,AFLB2,9.373501777648926,0,9.373501777648926,0,100
H038,Haze,AFLB3,1.861806631088257,0,1.861806631088257,0,100
H039,Haze,AFLB1,7.815796852111816,0,7.815796852111816,0,100
H039,Haze,AFLB2,10.99557304382324,0,10.99557304382324,0,100
H039,Haze,AFLB3,2.154593944549561,0,2.154593944549561,0,100
H040,Haze,AFLB1,8.619028091430664,0,8.619028091430664,0,100
H040,Haze,AFLB2,12.55895137786865,0,12.55895137786865,0,100
H040,Haze,AFLB3,2.514175415039062,0,2.514175415039062,0,100
H041,Haze,AFLB1,6.202872276306152,0,6.202872276306152,0,100
H041,Haze,AFLB2,8.379528045654297,0,8.379528045654297,0,100
H041,Haze,AFLB3,1.63093626499176,0,1.63093626499176,0,100
H042,Haze,AFLB1,8.579384803771973,0,8.579384803771973,0,100
H042,Haze,AFLB2,12.61819076538086,0,12.61819076538086,0,100
H042,Haze,AFLB3,2.541158676147461,0,2.541158676147461,0,100
H043,Haze,AFLB1,8.7106351852417,0,8.7106351852417,0,100
H043,Haze,AFLB2,12.82575035095215,0,12.82575035095215,0,100
H043,Haze,AFLB3,2.561611413955688,0,2.561611413955688,0,100
H044,Haze,AFLB1,8.506888389587402,0,8.506888389587402,0,100
H044,Haze,AFLB2,11.37580490112305,0,11.37580490112305,0,100
H044,Haze,AFLB3,2.191770076751709,0,2.191770076751709,0,100
H045,Haze,AFLB1,12.75456142425537,0,12.75456142425537,0,100
H045,Haze,AFLB2,17.0863094329834,0,17.0863094329834,0,100
H045,Haze,AFLB3,3.278234481811523,0,3.278234481811523,0,100
H046,Haze,AFLB1,9.21127700805664,0,9.21127700805664,0,100
H046,Haze,AFLB2,12.88908863067627,0,12.88908863067627,0,100
H046,Haze,AFLB3,2.519360065460205,0,2.519360065460205,0,100
H047,Haze,AFLB1,8.64758014678955,0,8.64758014678955,0,100
H047,Haze,AFLB2,11.79801464080811,0,11.79801464080811,0,100
H047,Haze,AFLB3,2.289186477661133,0,2.289186477661133,0,100
H048,Haze,AFLB1,6.978015422821045,0,6.978015422821045,0,100
H048,Haze,AFLB2,9.392553329467773,0,9.392553329467773,0,100
H048,Haze,AFLB3,1.820552229881287,0,1.820552229881287,0,100
H049,Haze,AFLB1,8.829973220825195,0,8.829973220825195,0,100
H049,Haze,AFLB2,13.08564186096191,0,13.08564186096191,0,100
H049,Haze,AFLB3,2.619837284088135,0,2.619837284088135,0,100
H050,Haze,AFLB1,8.935907363891602,0,8.935907363891602,0,100
H050,Haze,AFLB2,12.74433898925781,0,12.74433898925781,0,100
H050,Haze,AFLB3,2.542760848999023,0,2.542760848999023,0,100
H051,Haze,AFLB1,8.075618743896484,0,8.075618743896484,0,100
