Image_ID,Degradation,AFLB,hl_mean,hl_std,lh_mean,lh_std,agg_energy,cross_agg_energy,aflb_out_mean,aflb_out_std,aflb_out_energy
R099,Rain,AFLB3,0.4999063014984131,5.300674456520937e-05,0.4999887943267822,7.873073627706617e-05,39.62847137451172,6.996338015596848e-07,0.000950324407313019,0.009993716143071651,371.506103515625
R100,Rain,AFLB1,0.0002695336006581783,0.001884654280729592,0.08068977296352386,0.2722022533416748,118883.9609375,1165.61474609375,0.0001842664350988343,0.03832918778061867,1353.978393554688
R100,Rain,AFLB2,0.09192939102649689,0.05617948621511459,0.02107278443872929,0.126825213432312,19397.453125,1826.380126953125,-0.00128327205311507,0.03661355748772621,2473.942138671875
R100,Rain,AFLB3,0.4999218881130219,4.803467891179025e-05,0.4999901950359344,7.356087735388428e-05,39.72512817382812,5.374154170567635e-07,0.001402133610099554,0.01007177773863077,381.1984252929688
H001,Haze,AFLB1,0.0007005446241237223,0.003662917762994766,0.08066614717245102,0.2717324793338776,80272.7734375,1530.78466796875,0.0002823534596245736,0.03613444417715073,1704.823486328125
H001,Haze,AFLB2,0.07242976129055023,0.05727573111653328,0.01960508711636066,0.1278244405984879,32414.720703125,2480.952880859375,-0.0004814625717699528,0.03071882389485836,2464.654052734375
H001,Haze,AFLB3,0.4999462962150574,2.975687129946891e-05,0.4999936521053314,4.918483682558872e-05,55.69761657714844,3.304240010493231e-07,0.0006134987343102694,0.009539772756397724,477.2419738769531
H002,Haze,AFLB1,0.0008649749797768891,0.005517895333468914,0.08069398999214172,0.2722399830818176,101019.21875,1402.567016601562,-0.0002378364006290212,0.0381447896361351,1899.754638671875
H002,Haze,AFLB2,0.1055008172988892,0.05491797253489494,0.02001436427235603,0.1276979297399521,37107.82421875,3598.091064453125,-1.143924146163044e-05,0.03181499242782593,2643.040771484375
H002,Haze,AFLB3,0.4999348223209381,2.922765634139068e-05,0.4999932944774628,5.189871080801822e-05,55.49570465087891,3.641882244664885e-07,0.0005265434156171978,0.01076804287731647,606.989013671875
H003,Haze,AFLB1,6.729593587806448e-05,0.0005036747897975147,0.08070723712444305,0.2722875475883484,62505.55859375,647.1535034179688,0.000863036373630166,0.03397152945399284,1145.86669921875
H003,Haze,AFLB2,0.06848958879709244,0.05691291764378548,0.02136102132499218,0.1261433660984039,21260.771484375,1027.915283203125,-8.26856012281496e-06,0.02617874555289745,1360.039184570312
H003,Haze,AFLB3,0.4999476671218872,2.542677611927502e-05,0.4999942779541016,5.14229541295208e-05,42.24044799804688,3.109827844127722e-07,0.0007478786865249276,0.008714163675904274,303.6143493652344
H004,Haze,AFLB1,0.001406549476087093,0.005263533443212509,0.08070578426122665,0.2723142206668854,93836.4453125,459.5704345703125,0.000991519307717681,0.0345759242773056,1562.121215820312
H004,Haze,AFLB2,0.05215445533394814,0.04245342314243317,0.02043560706079006,0.1270777732133865,26101.609375,2309.7734375,-0.0008798606577329338,0.02895827777683735,2191.726318359375
H004,Haze,AFLB3,0.499948650598526,2.732696520979516e-05,0.4999946653842926,5.00203350384254e-05,55.67265701293945,4.646844047329068e-07,0.001101225730963051,0.009254606440663338,453.619873046875
H005,Haze,AFLB1,0.001659870380535722,0.007777619175612926,0.08069730550050735,0.2722535729408264,95200.7578125,1164.957153320312,-4.786661884281784e-05,0.03631753101944923,1722.041259765625
H005,Haze,AFLB2,0.0787205770611763,0.05567058920860291,0.01996632851660252,0.1278180927038193,30060.14453125,2321.93359375,0.0008150724461302161,0.03307744115591049,2858.693359375
H005,Haze,AFLB3,0.4999354481697083,3.035210829693824e-05,0.4999939501285553,4.775923298439011e-05,55.55868530273438,3.372961145942099e-07,0.0005301464116200805,0.009846988134086132,507.8483276367188
H006,Haze,AFLB1,0.0004320614971220493,0.002548759803175926,0.0806947574019432,0.2722558379173279,96349.6640625,329.0104370117188,-0.0002706633240450174,0.03988199681043625,2223.3427734375
H006,Haze,AFLB2,0.09510036557912827,0.05062093213200569,0.02150379680097103,0.1264234036207199,31247.158203125,2110.6748046875,0.00169047003146261,0.04364572837948799,5333.31201171875
H006,Haze,AFLB3,0.4999238848686218,3.157251558150165e-05,0.4999941289424896,5.583429083344527e-05,59.40193557739258,5.398086386776413e-07,-0.0003564450889825821,0.01649834029376507,1522.564819335938
H007,Haze,AFLB1,0.0002233402483398095,0.002563704969361424,0.08070250600576401,0.2722955048084259,122837.9921875,545.7255249023438,1.472328222007491e-05,0.04668818041682243,2845.929443359375
H007,Haze,AFLB2,0.05341412127017975,0.04383468627929688,0.01966014318168163,0.1280419230461121,37769.33984375,2286.52197265625,0.001590229687280953,0.05225388333201408,7136.40283203125
H007,Haze,AFLB3,0.4999375939369202,3.468174691079184e-05,0.4999933540821075,5.763151057180949e-05,55.68387985229492,3.071378671393177e-07,-0.0001153757548308931,0.01551019586622715,1256.40234375
H008,Haze,AFLB1,0.0001792667171685025,0.001236820360645652,0.08070507645606995,0.2723197340965271,110713.1875,293.9922485351562,-3.097169610555284e-05,0.04915633797645569,3154.7822265625
H008,Haze,AFLB2,0.06587272882461548,0.04555707424879074,0.02005010657012463,0.1277021318674088,37117.6484375,3216.202392578125,0.002777043264359236,0.06112327799201012,9775.7236328125
H008,Haze,AFLB3,0.4999242722988129,3.687662683660164e-05,0.4999934136867523,6.559329631272703e-05,55.57020568847656,4.857600401919626e-07,-0.0006932654068805277,0.01989732682704926,2070.076904296875
H009,Haze,AFLB1,0.002107129897922277,0.0090007483959198,0.08071860671043396,0.2723782360553741,78202.6953125,240.6211853027344,-2.405227314739022e-05,0.0389692448079586,1982.6875
H009,Haze,AFLB2,0.09728491306304932,0.05934732407331467,0.02216807939112186,0.1259336471557617,29527.791015625,2353.3388671875,0.001875968649983406,0.04717631638050079,5820.6884765625
H009,Haze,AFLB3,0.4999216496944427,3.281776298535988e-05,0.4999936521053314,5.77776700083632e-05,55.48696899414062,5.100311568639881e-07,-0.0003154331934638321,0.01634848862886429,1396.32666015625
H010,Haze,AFLB1,0.0001963796385098249,0.002179511822760105,0.08071929216384888,0.2723805010318756,108009.6015625,779.3831787109375,-0.0009000924765132368,0.04159607365727425,2260.050048828125
H010,Haze,AFLB2,0.08663282543420792,0.05854162573814392,0.02050750888884068,0.127157524228096,34633.31640625,1611.64990234375,0.0009260999504476786,0.03933311998844147,4042.011962890625
H010,Haze,AFLB3,0.4999310076236725,3.099687819485553e-05,0.4999941289424896,4.991862442693673e-05,55.55364227294922,3.912547299478319e-07,0.0002426444552838802,0.01236333791166544,798.5624389648438
H011,Haze,AFLB1,0.002340574050322175,0.01259686984121799,0.08070193231105804,0.2722985446453094,113821.6484375,596.2095336914062,-0.0001858855248428881,0.03891374543309212,1977.088623046875
H011,Haze,AFLB2,0.08979221433401108,0.05783475935459137,0.01999610662460327,0.1276271194219589,33447.35546875,3056.510498046875,0.0004368734371382743,0.03633270412683487,3447.453369140625
H011,Haze,AFLB3,0.4999352395534515,3.168225885019638e-05,0.4999929964542389,5.76995917072054e-05,55.56137847900391,3.512863600008131e-07,0.0006414757226593792,0.01092585828155279,625.5696411132812
H012,Haze,AFLB1,0.0002151473890990019,0.001561785582453012,0.08068971335887909,0.2722150981426239,131569.15625,2337.840576171875,0.0001439683983335271,0.03490611538290977,1908.98193359375
H012,Haze,AFLB2,0.07538867741823196,0.05513811483979225,0.01969711855053902,0.127833753824234,36692.12890625,2272.6328125,0.0005235748249106109,0.02986312098801136,2795.27978515625
H012,Haze,AFLB3,0.499931126832962,3.039670809812378e-05,0.4999954402446747,4.131024616071954e-05,66.72042083740234,4.92514118377585e-07,0.000558885803911835,0.01088203862309456,744.07373046875
H013,Haze,AFLB1,0.0005203347536735237,0.002606739057227969,0.08066778630018234,0.2720918953418732,150794.609375,2448.431884765625,-0.0001741220912663266,0.03557783737778664,2445.914794921875
H013,Haze,AFLB2,0.07880811393260956,0.05037965252995491,0.02055657655000687,0.127040222287178,40155.48828125,1423.491943359375,0.0008710810216143727,0.03325590491294861,4276.98046875
H013,Haze,AFLB3,0.4999383687973022,2.832887730619404e-05,0.499995619058609,5.201712701818906e-05,82.26864624023438,4.79673758491117e-07,0.0004891222342848778,0.01065749768167734,879.7435913085938
H014,Haze,AFLB1,0.0002186776255257428,0.001262914040125906,0.0806884840130806,0.2721982598304749,115040.75,685.9134521484375,-0.0004654404183384031,0.04107017815113068,2202.516357421875
H014,Haze,AFLB2,0.1024490520358086,0.05373578891158104,0.02101657353341579,0.1267255693674088,35314.15234375,2327.57080078125,5.054885332356207e-05,0.03832682594656944,3835.717041015625
H014,Haze,AFLB3,0.4999368190765381,3.05484099953901e-05,0.4999938905239105,5.218068690737709e-05,55.61767196655273,3.642838350970123e-07,0.0003424044989515096,0.01258749607950449,828.0758056640625
H015,Haze,AFLB1,0.0009344544378109276,0.004687109962105751,0.08069432526826859,0.2722489535808563,100984.4921875,1199.214233398438,-0.0005114258965477347,0.03405166789889336,1514.205810546875
H015,Haze,AFLB2,0.08095923066139221,0.05158869922161102,0.02208662778139114,0.1257840543985367,30901.7265625,2355.8349609375,0.0003532643313519657,0.02997793070971966,2346.949462890625
H015,Haze,AFLB3,0.499935507774353,3.040709270862862e-05,0.4999939203262329,4.931407602271065e-05,55.64413452148438,3.478567407455557e-07,0.000569661264307797,0.009485757909715176,471.6041564941406
H016,Haze,AFLB1,0.0005413889302872121,0.003286862280219793,0.0806688740849495,0.2720792293548584,91428.3125,862.2510986328125,-0.000540736538823694,0.03540223091840744,1636.713745117188
H016,Haze,AFLB2,0.0907544270157814,0.05618086829781532,0.02110720425844193,0.1268105804920197,31911.72265625,3736.003662109375,0.0009679385693743825,0.0362682081758976,3437.174072265625
H016,Haze,AFLB3,0.4999277293682098,3.189508788636886e-05,0.4999932050704956,4.9663500249153e-05,55.5510139465332,3.89988315419032e-07,0.0003592684515751898,0.01162407919764519,706.3206176757812
H017,Haze,AFLB1,0.0001095548432203941,0.0007333805551752448,0.08067844808101654,0.2720802426338196,76850.4140625,1799.98779296875,-0.0001822703779907897,0.03744665905833244,1830.823974609375
H017,Haze,AFLB2,0.07638315856456757,0.04963920637965202,0.02298346720635891,0.1254961341619492,18241.25,2697.184326171875,0.002591623459011316,0.04446524381637573,5180.29296875
H017,Haze,AFLB3,0.4999177753925323,3.035028021258768e-05,0.4999967515468597,4.157311923336238e-05,55.42099761962891,5.934139721830434e-07,-0.0001734356483211741,0.01364455185830593,972.4310913085938
H018,Haze,AFLB1,0.0001563519763294607,0.001823392114602029,0.0806506872177124,0.2718355655670166,116197.2890625,3730.207275390625,-0.0005073351203463972,0.03743657469749451,1830.130615234375
H018,Haze,AFLB2,0.0748036801815033,0.04941682517528534,0.02127049118280411,0.1263309717178345,23708.45703125,2616.87109375,0.001034805434755981,0.03533245995640755,3262.572509765625
H018,Haze,AFLB3,0.4999253153800964,2.952949034806807e-05,0.4999947547912598,4.984281986253336e-05,55.53152465820312,4.95625158691837e-07,0.0003633346350397915,0.01203740108758211,757.4100341796875
H019,Haze,AFLB1,0.0004619875398930162,0.004525486845523119,0.08070934563875198,0.2723280191421509,111874.3046875,1757.336669921875,-0.0002514480729587376,0.04217555746436119,2322.454833984375
H019,Haze,AFLB2,0.07413012534379959,0.04834175482392311,0.02113163471221924,0.1263081580400467,32560.203125,1188.81689453125,-7.208767783595249e-05,0.04028173163533211,4236.99365234375
H019,Haze,AFLB3,0.4999376833438873,2.903642780438531e-05,0.4999935626983643,5.581320510827936e-05,55.66130065917969,3.487978688099247e-07,0.0002892719930969179,0.01222940068691969,781.4898681640625
H020,Haze,AFLB1,0.0003054040425922722,0.001694242237135768,0.08070317655801773,0.2723070681095123,101217.1953125,3597.353271484375,-0.0009320905082859099,0.03867401927709579,1953.893920898438
H020,Haze,AFLB2,0.06775874644517899,0.04894806444644928,0.02182214707136154,0.1258144229650497,24653.146484375,1082.818969726562,0.0004034544981550425,0.0318329893052578,2646.456298828125
H020,Haze,AFLB3,0.4999351501464844,2.985865467053372e-05,0.4999936819076538,5.40836772415787e-05,55.62453460693359,3.177412111199374e-07,0.0005043824203312397,0.01065853890031576,594.6165161132812
H021,Haze,AFLB1,0.0013372563989833,0.00680416077375412,0.0807165578007698,0.2723690867424011,98801.6875,1892.72802734375,-0.0005084872827865183,0.0389944463968277,1985.589477539062
H021,Haze,AFLB2,0.0849248394370079,0.05158771201968193,0.0209724698215723,0.1264165937900543,28329.833984375,1065.576293945312,0.0001633757055969909,0.03249360248446465,2757.064208984375
H021,Haze,AFLB3,0.4999382495880127,3.15041070280131e-05,0.4999937117099762,5.2859220886603e-05,55.70287704467773,3.310834131298179e-07,0.0005594982067123055,0.01060997974127531,589.5291137695312
H022,Haze,AFLB1,0.0001746850175550207,0.001369395293295383,0.08068505674600601,0.2722063362598419,136618.4375,964.2665405273438,0.0003044762706849724,0.04218679666519165,2323.73095703125
H022,Haze,AFLB2,0.05152812600135803,0.03676515817642212,0.0218741949647665,0.1260327845811844,28447.98828125,1512.725830078125,0.001423834357410669,0.04386624321341515,5029.8876953125
H022,Haze,AFLB3,0.4999406039714813,2.983953527291305e-05,0.499992161989212,6.349790783133358e-05,55.66429138183594,3.117970095445344e-07,0.0001591808249941096,0.01309427991509438,895.5658569335938
H023,Haze,AFLB1,0.0002998542040586472,0.002641897881403565,0.08070007711648941,0.2722785174846649,130682.0859375,739.8795776367188,0.0002636473218444735,0.03951680287718773,2038.88671875
H023,Haze,AFLB2,0.07168255746364594,0.04936861246824265,0.01928497292101383,0.1283382922410965,37449.92578125,2038.452392578125,-0.0007072871085256338,0.03727421909570694,3629.22265625
H023,Haze,AFLB3,0.4999413788318634,3.007242230523843e-05,0.4999927580356598,6.183992081787437e-05,55.6993408203125,2.85054085225056e-07,0.0008640877204015851,0.01018293388187885,545.4212646484375
H024,Haze,AFLB1,0.0002227998629678041,0.001528166118077934,0.0806981697678566,0.2722813487052917,90409.515625,872.7603759765625,-0.0005030332831665874,0.03964878991246223,2052.7685546875
H024,Haze,AFLB2,0.0976104661822319,0.06665840744972229,0.02010233141481876,0.1275893300771713,35558.6796875,2461.250732421875,0.000164156561368145,0.04032894596457481,4246.98828125
H024,Haze,AFLB3,0.499933660030365,3.148226824123412e-05,0.4999927580356598,5.83573964831885e-05,55.51434326171875,3.650465316695772e-07,0.0002112765650963411,0.01230361498892307,790.7944946289062
H025,Haze,AFLB1,0.0002259808388771489,0.001501808641478419,0.08068253844976425,0.2721864879131317,77687.984375,901.546142578125,-0.0008231184328906238,0.03570792451500893,1665.597534179688
H025,Haze,AFLB2,0.07723928987979889,0.04846929013729095,0.02052365057170391,0.1270906329154968,27054.421875,2703.501953125,0.0005357275949791074,0.03215082362294197,2699.8828125
H025,Haze,AFLB3,0.499929279088974,2.948962173832115e-05,0.4999935925006866,4.703645026893355e-05,55.55841445922852,4.577496497404354e-07,0.0006434123497456312,0.01093618292361498,626.761474609375
H026,Haze,AFLB1,0.00013221766857896,0.0008383796084672213,0.08070453256368637,0.2722958624362946,97560.3359375,327.0083618164062,0.0002440018288325518,0.03796380758285522,1881.774536132812
H026,Haze,AFLB2,0.0671088919043541,0.04105505347251892,0.0215784814208746,0.1262556612491608,27933.1484375,3737.496826171875,0.0001044989330694079,0.03245671465992928,2750.766845703125
H026,Haze,AFLB3,0.4999351501464844,3.057242429349571e-05,0.4999933242797852,5.811440496472642e-05,55.5801887512207,3.785473268180795e-07,0.0001820723409764469,0.01270689442753792,843.4087524414062
H027,Haze,AFLB1,0.0004731048829853535,0.00336403981782496,0.08071458339691162,0.2723604738712311,140648.4375,1072.240844726562,0.000451565399998799,0.03947800397872925,2035.060546875
H027,Haze,AFLB2,0.06689054518938065,0.04661498963832855,0.02093655057251453,0.1266537010669708,28271.12890625,1358.9072265625,0.001129497075453401,0.03937974572181702,4052.6875
H027,Haze,AFLB3,0.4999373257160187,3.052457395824604e-05,0.4999924600124359,5.989943383610807e-05,55.65153884887695,3.173840923409443e-07,0.0004122900136280805,0.01161615457385778,705.5725708007812
H028,Haze,AFLB1,0.0006117114098742604,0.003314918605610728,0.08071384578943253,0.2723514139652252,129467.7734375,909.031005859375,0.0004598300147335976,0.03846655040979385,3477.852783203125
H028,Haze,AFLB2,0.07399660348892212,0.0480150394141674,0.02023299224674702,0.1273935735225677,52351.8359375,2911.4033203125,0.001468194648623466,0.0366569496691227,6325.8876953125
H028,Haze,AFLB3,0.499930202960968,3.156874299747869e-05,0.4999953806400299,5.776938633061945e-05,100.0050964355469,6.707469992761617e-07,0.0001245924067916349,0.0134345730766654,1696.788696289062
H029,Haze,AFLB1,0.000215555090107955,0.002105391351506114,0.08068721741437912,0.2721832394599915,125103.75,762.5528564453125,-0.0002386087435297668,0.03505641594529152,2888.27001953125
H029,Haze,AFLB2,0.0833851769566536,0.05521003529429436,0.01885798387229443,0.1288484930992126,44334.140625,1519.626342773438,0.0004453452420420945,0.04013706371188164,7572.814453125
H029,Haze,AFLB3,0.4999335408210754,2.796947774186265e-05,0.4999932050704956,5.664188574883156e-05,100.2027206420898,6.506762133540178e-07,0.0005838071228936315,0.01206116657704115,1370.684814453125
H030,Haze,AFLB1,0.0003453829267527908,0.003144077258184552,0.08070739358663559,0.2723301649093628,67116.265625,1210.629028320312,-0.0004597926745191216,0.03830571845173836,1916.019775390625
H030,Haze,AFLB2,0.07779482007026672,0.06249001622200012,0.01940208859741688,0.1282716989517212,27729.02734375,1193.420043945312,0.001909091253764927,0.04151542484760284,4509.9990234375
H030,Haze,AFLB3,0.4999237656593323,3.176855170750059e-05,0.4999934434890747,4.954221731168218e-05,55.50382995605469,4.75428635127173e-07,-8.228595106629655e-05,0.01465875376015902,1122.219848632812
H031,Haze,AFLB1,0.00393681600689888,0.009683264419436455,0.08071205765008926,0.2723491489887238,85272.0,762.5152587890625,0.0001701660949038342,0.03437522426247597,1172.5341796875
H031,Haze,AFLB2,0.1357862055301666,0.05286800488829613,0.02418250776827335,0.1243535727262497,29461.1875,6531.03125,-0.001280661439523101,0.02581696957349777,1325.963623046875
H031,Haze,AFLB3,0.4999402761459351,2.896680416597519e-05,0.4999945461750031,4.363158222986385e-05,42.31925201416016,3.925305804841628e-07,0.001186623703688383,0.009601028636097908,371.4523315429688
H032,Haze,AFLB1,0.0001140239110100083,0.0008721416816115379,0.080716073513031,0.2723512053489685,105748.515625,1071.296997070312,0.0004954912001267076,0.03816896677017212,1902.41015625
H032,Haze,AFLB2,0.04454565793275833,0.04951110109686852,0.0196456890553236,0.1278174221515656,30153.921875,1605.43896484375,0.0009560314938426018,0.03804897516965866,3782.6845703125
H032,Haze,AFLB3,0.4999358654022217,3.118023596471176e-05,0.4999934434890747,5.531498754862696e-05,55.60541152954102,4.070107024745084e-07,0.0001667275791987777,0.0126893213018775,841.0501098632812
H033,Haze,AFLB1,0.0004807264485862106,0.002635773736983538,0.08071399480104446,0.2723393738269806,147053.96875,698.1859130859375,0.0001666631433181465,0.03591619431972504,2694.760498046875
H033,Haze,AFLB2,0.09394507855176926,0.04814004525542259,0.01984317041933537,0.1279764473438263,52692.1875,6580.1630859375,-9.359591786051169e-05,0.02845768444240093,3383.482421875
H033,Haze,AFLB3,0.4999293982982635,3.196597026544623e-05,0.499994307756424,4.764973709825426e-05,89.00633239746094,5.575495265475183e-07,0.0007767720962874591,0.009657680056989193,784.3974609375
H034,Haze,AFLB1,0.0001069342033588327,0.0007477773469872773,0.08069107681512833,0.2720883786678314,112494.3203125,3665.1494140625,0.0003032656677532941,0.03571123257279396,1665.141723632812
H034,Haze,AFLB2,0.1120910122990608,0.04848302900791168,0.0215765219181776,0.126121774315834,32593.294921875,4337.8779296875,3.223494059056975e-05,0.03019761107861996,2381.144775390625
H034,Haze,AFLB3,0.4999394416809082,2.776260589598678e-05,0.4999953508377075,4.225795055390336e-05,55.57064056396484,4.177382777470484e-07,0.000698110437951982,0.01102882251143456,637.7713623046875
H035,Haze,AFLB1,0.0006123002385720611,0.004982378333806992,0.08072373270988464,0.2723978757858276,123151.125,639.9119262695312,-0.0005034255445934832,0.03869886696338654,2659.616455078125
H035,Haze,AFLB2,0.1185887902975082,0.05816004052758217,0.0198757741600275,0.1277410387992859,45936.5,4413.29052734375,0.0004619036917574704,0.03506869450211525,4368.10986328125
H035,Haze,AFLB3,0.4999311566352844,3.107338852714747e-05,0.4999933242797852,5.649539161822759e-05,75.54867553710938,5.739599373555393e-07,0.0001079791254596785,0.01318134274333715,1234.120361328125
H036,Haze,AFLB1,0.000307844573399052,0.001423900364898145,0.08067864179611206,0.272130936384201,85355.515625,381.513427734375,-0.0002945671731140465,0.03715680167078972,1802.661010742188
H036,Haze,AFLB2,0.07250529527664185,0.04502572864294052,0.02366111427545547,0.1248932033777237,25496.09375,1324.742797851562,0.0007138018263503909,0.03277138993144035,2805.664794921875
H036,Haze,AFLB3,0.4999355971813202,2.796435546770226e-05,0.4999935626983643,5.115297972224653e-05,55.51545715332031,4.500249701777648e-07,0.0002895879151765257,0.01223663613200188,782.4154052734375
H037,Haze,AFLB1,0.0001062969458871521,0.0007061350625008345,0.08068906515836716,0.2720456421375275,127261.03125,1327.208129882812,0.0003663440293166786,0.03859169036149979,1944.629516601562
H037,Haze,AFLB2,0.08143835514783859,0.05077586323022842,0.02141848765313625,0.1264086216688156,27230.791015625,3057.56591796875,0.001076201209798455,0.03816233575344086,3805.881591796875
H037,Haze,AFLB3,0.4999321401119232,3.160737833241001e-05,0.4999942779541016,5.179968138691038e-05,55.59472274780273,3.661317578007584e-07,0.0001861687924247235,0.01257535349577665,826.0487670898438
H038,Haze,AFLB1,0.000280526583082974,0.001464875764213502,0.08067914843559265,0.2720136940479279,92303.1796875,882.2704467773438,-3.469974399195053e-05,0.03637652099132538,1727.638427734375
H038,Haze,AFLB2,0.07426100224256516,0.05021924525499344,0.02119182050228119,0.1264113038778305,28598.90234375,2270.12646484375,0.0003320572141092271,0.03534108772873878,3261.657470703125
H038,Haze,AFLB3,0.4999265372753143,3.133238351438195e-05,0.4999948740005493,4.952527524437755e-05,55.60466003417969,5.240260634309379e-07,0.0003655990003608167,0.01211383659392595,767.0592651367188
H039,Haze,AFLB1,0.0002420452219666913,0.001074498053640127,0.08070408552885056,0.272288590669632,134972.03125,1487.71630859375,-0.0003509658272378147,0.0367228090763092,2746.9208984375
H039,Haze,AFLB2,0.09040986746549606,0.04264082759618759,0.02150263823568821,0.1261485517024994,33207.3671875,3407.822998046875,0.000494818261358887,0.03566747903823853,5183.14208984375
H039,Haze,AFLB3,0.4999314248561859,2.795891668938566e-05,0.4999940395355225,4.980020457878709e-05,86.78711700439453,6.410777473320195e-07,0.0005439866799861193,0.01226223353296518,1227.404663085938
H040,Haze,AFLB1,0.001111768535338342,0.005546052474528551,0.08067619055509567,0.272052675485611,76147.125,656.9130249023438,-8.956871897680685e-05,0.03635535389184952,1725.63720703125
H040,Haze,AFLB2,0.06983233988285065,0.05391720682382584,0.01962546445429325,0.1281709671020508,49066.6953125,3384.23095703125,0.0007377269212156534,0.02858936972916126,2135.69091796875
H040,Haze,AFLB3,0.4999410510063171,2.963428960356396e-05,0.499995619058609,4.581397661240771e-05,55.63888931274414,3.982731868745759e-07,0.0008622021996416152,0.009292072616517544,454.7980346679688
H041,Haze,AFLB1,0.0003002250159624964,0.001939860987477005,0.08071714639663696,0.2723715305328369,160009.625,846.2731323242188,0.0001167896189144813,0.04110710322856903,3265.1953125
H041,Haze,AFLB2,0.06657043099403381,0.05583659559488297,0.02124056965112686,0.1265546083450317,45270.234375,5002.4580078125,0.0004703991580754519,0.04014822095632553,6230.0859375
H041,Haze,AFLB3,0.499936044216156,3.227132765459828e-05,0.4999940097332001,5.961157512501813e-05,82.28044128417969,5.922312311668065e-07,0.0001222908031195402,0.01439669821411371,1602.097778320312
H042,Haze,AFLB1,0.0005161277949810028,0.003521989798173308,0.08071503788232803,0.2723617255687714,94976.296875,423.4715881347656,-0.0007059992058202624,0.03946841880679131,2034.457397460938
H042,Haze,AFLB2,0.1123186573386192,0.05809938162565231,0.02038774639368057,0.1271762698888779,37699.77734375,2111.566650390625,-0.000763058545999229,0.03633316233754158,3448.5625
H042,Haze,AFLB3,0.4999426901340485,3.065210694330744e-05,0.4999935925006866,5.185879854252562e-05,55.68232727050781,2.944902917079162e-07,0.0005283303908072412,0.01054810639470816,582.5152587890625
H043,Haze,AFLB1,0.002849729033187032,0.01126947626471519,0.08068541437387466,0.27220818400383,245267.71875,2042.771728515625,-0.0001337136200163513,0.03467750921845436,3265.695556640625
H043,Haze,AFLB2,0.09809406101703644,0.06357511132955551,0.0203710775822401,0.1273638755083084,59170.77734375,8018.703125,-0.0003499258600641042,0.03110208921134472,5254.57568359375
H043,Haze,AFLB3,0.4999391138553619,3.005349935847335e-05,0.4999943971633911,4.919206548947841e-05,115.6677474975586,8.224403131862346e-07,0.0003927562793251127,0.01163728907704353,1472.758544921875
H044,Haze,AFLB1,0.0006328417803160846,0.003942833282053471,0.08064069598913193,0.2717710137367249,47584.9609375,273.9154663085938,-0.0002077645331155509,0.0360940583050251,1292.734985351562
H044,Haze,AFLB2,0.06890830397605896,0.05286154523491859,0.0220200102776289,0.126032292842865,17136.17578125,1327.639038085938,0.001596899703145027,0.03870999440550804,2978.77978515625
H044,Haze,AFLB3,0.4999247789382935,3.07768423226662e-05,0.4999944269657135,4.651293784263544e-05,42.16838073730469,3.539266799634788e-07,8.067599992500618e-05,0.01314640138298273,685.9837646484375
H045,Haze,AFLB1,5.99328413954936e-05,0.0006072826799936593,0.080682173371315,0.2721857726573944,93307.21875,843.478759765625,0.0002417043870082125,0.04133898392319679,2231.2314453125
H045,Haze,AFLB2,0.04702877253293991,0.05135413631796837,0.02045235596597195,0.1272293329238892,33427.61328125,2008.680053710938,0.00181963830254972,0.04900610074400902,6279.6982421875
H045,Haze,AFLB3,0.499935656785965,3.42692801496014e-05,0.4999942481517792,5.750171476393007e-05,55.60202026367188,4.544253329186176e-07,-0.0004430424596648663,0.01647182740271091,1417.972290039062
H046,Haze,AFLB1,0.0002245430805487558,0.002236886648461223,0.08070961385965347,0.2723375856876373,121184.90625,2206.828125,0.0002110893838107586,0.04302337393164635,2416.73779296875
H046,Haze,AFLB2,0.07827087491750717,0.05582010746002197,0.0214383527636528,0.1262114346027374,33300.7109375,2867.50439453125,-0.0003941742470487952,0.03988982364535332,4155.341796875
H046,Haze,AFLB3,0.4999401569366455,3.247342465328984e-05,0.499994307756424,5.02604671055451e-05,55.61713790893555,2.998564241352142e-07,0.0002612233511172235,0.01303624454885721,887.8702392578125
H047,Haze,AFLB1,0.0001512104790890589,0.001233570394106209,0.0806853175163269,0.2722018361091614,92341.2734375,1102.845703125,-0.0001554131740704179,0.03850626572966576,1935.886840820312
H047,Haze,AFLB2,0.07411462068557739,0.04800279811024666,0.02100783586502075,0.1266406923532486,24313.365234375,1774.540771484375,0.0007006007363088429,0.0353432260453701,3263.0458984375
H047,Haze,AFLB3,0.4999351501464844,3.025576552317943e-05,0.4999930560588837,5.75830417801626e-05,55.68295669555664,4.397194572902663e-07,4.773108230438083e-05,0.01351619325578213,954.0789184570312
H048,Haze,AFLB1,0.0003408071352168918,0.002137139206752181,0.08071154356002808,0.2723456025123596,101286.5,761.7433471679688,0.0002760083589237183,0.04327176511287689,2444.7646484375
H048,Haze,AFLB2,0.04646380245685577,0.03768739476799965,0.02196663059294224,0.1259255111217499,27013.1171875,2497.670654296875,0.0005962972645647824,0.04060544073581696,4306.2802734375
H048,Haze,AFLB3,0.4999317824840546,3.06588553939946e-05,0.4999936521053314,5.712237179977819e-05,55.54408645629883,3.692142627187422e-07,0.00033096584957093,0.01300470437854528,883.7965087890625
H049,Haze,AFLB1,0.001008015940897167,0.005521576385945082,0.08065925538539886,0.2717716693878174,77172.359375,701.7139282226562,0.000596099067479372,0.02950588427484035,1137.11572265625
