Image_ID,Degradation,AFLB,Feature,mean,std,min,max,l1,l2,energy,numel
R030,Rain,AFLB1,raw_high,0.0733707994222641,0.07825421541929245,2.738105706612259e-07,0.7666995525360107,67618.53125,102.9798410187644,10604.84765625,921600
R030,Rain,AFLB1,mined_low,-0.195719912648201,1.517801880836487,-13.56320667266846,15.73658561706543,956498.0,1469.154178430569,2158414.0,921600
R030,Rain,AFLB1,mined_high,0.001441218890249729,0.4702045917510986,-10.75551795959473,13.31156349182129,220243.0,451.3985385720694,203760.640625,921600
R030,Rain,AFLB2,conv_feat,-0.01341163273900747,0.1564501076936722,-1.099872231483459,0.97250896692276,201617.0625,213.1827176244594,45446.87109375,1843200
R030,Rain,AFLB2,fft_magnitude,0.0002936972305178642,0.001575477188453078,5.654990786752023e-08,0.4144774973392487,541.3427124023438,2.175787167224337,4.734049797058105,1843200
R030,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R030,Rain,AFLB2,raw_high,0.1093842536211014,0.1126569733023643,1.167692875725379e-08,1.099872350692749,201617.0625,213.182726786201,45446.875,1843200
R030,Rain,AFLB2,mined_low,-0.01399180758744478,0.2939720451831818,-5.213272571563721,5.186764240264893,285603.34375,399.5614979261641,159649.390625,1843200
R030,Rain,AFLB2,mined_high,-0.06839008629322052,0.2025850713253021,-3.322713613510132,4.351699352264404,280315.21875,290.2882457575573,84267.265625,1843200
R030,Rain,AFLB3,conv_feat,0.0004209923790767789,0.09488262236118317,-0.5165097713470459,0.6571617126464844,254435.6875,182.1764254781611,33188.25,3686400
R030,Rain,AFLB3,fft_magnitude,8.01297792349942e-05,0.0004775242996402085,2.413988120508748e-08,0.2270239889621735,295.3904113769531,0.9296652206187618,0.8642774224281311,3686400
R030,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R030,Rain,AFLB3,raw_high,0.0690200999379158,0.06510848551988602,8.859061040311644e-09,0.6571617126464844,254435.6875,182.1764254781611,33188.25,3686400
R030,Rain,AFLB3,mined_low,0.0001307570491917431,0.001412233570590615,-0.007234988268464804,0.01044258382171392,4071.60009765625,2.723085826550865,7.415196418762207,3686400
R030,Rain,AFLB3,mined_high,-2.265972216264345e-05,0.001060344278812408,-0.00820289459079504,0.007274623028934002,3003.81689453125,2.036325773980155,4.146622657775879,3686400
R031,Rain,AFLB1,conv_feat,0.007151168771088123,0.106146939098835,-0.5387843251228333,0.5688957571983337,73337.0390625,102.1320520438491,10430.9560546875,921600
R031,Rain,AFLB1,fft_magnitude,0.000639845326077193,0.002075225580483675,1.029173546385209e-07,0.2336439788341522,589.6814575195312,2.084761841891885,4.346231937408447,921600
R031,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
R031,Rain,AFLB1,raw_high,0.07957577705383301,0.07061166316270828,8.072097656963706e-09,0.5688958168029785,73337.0390625,102.1320568247306,10430.95703125,921600
R031,Rain,AFLB1,mined_low,0.1397073566913605,1.764666557312012,-16.09364700317383,19.91947555541992,1108301.625,1699.380622462196,2887894.5,921600
R031,Rain,AFLB1,mined_high,-0.0009327969164587557,0.5384224653244019,-16.5682430267334,19.36174011230469,248317.015625,516.8863209159244,267171.46875,921600
R031,Rain,AFLB2,conv_feat,-0.01284774951636791,0.1814340800046921,-1.043418645858765,0.8800212740898132,248859.65625,246.9398886242358,60979.30859375,1843200
R031,Rain,AFLB2,fft_magnitude,0.0003142421483062208,0.001829600660130382,8.103514659296707e-08,0.4959054589271545,579.2111206054688,2.520319568413639,6.352010726928711,1843200
R031,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R031,Rain,AFLB2,raw_high,0.1350150108337402,0.1218783780932426,5.969241811953907e-08,1.043418645858765,248859.671875,246.9398965335492,60979.3125,1843200
R031,Rain,AFLB2,mined_low,-0.007425959687680006,0.2829543054103851,-5.930084228515625,5.846479892730713,291517.375,384.2837899911991,147674.03125,1843200
R031,Rain,AFLB2,mined_high,-0.02717711590230465,0.209346204996109,-3.860356569290161,4.436004638671875,267514.4375,286.6027847910763,82141.15625,1843200
R031,Rain,AFLB3,conv_feat,0.001048518810421228,0.1178533285856247,-0.5065312385559082,0.652049720287323,330287.65625,226.2873587940785,51205.96875,3686400
R031,Rain,AFLB3,fft_magnitude,7.900620403233916e-05,0.0005962298018857837,4.978326195725913e-09,0.2974119186401367,291.2484741210938,1.154767761744654,1.333488583564758,3686400
R031,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
